;age;job;marital;education;month;day_of_week;duration;campaign;pdays;previous;poutcome;emp_var_rate;cons_price_idx;cons_conf_idx;euribor3m;nr_employed;response;Default;Housing;Loan;Cellular
199;32;student;single;university.degree;nov;thu;151;2;999;0;nonexistent;-0.1;93.2;-42.0;4.0760000000000005;5195.8;0;0;0;0;1
200;21;student;single;high.school;aug;tue;259;1;999;1;failure;-2.9;92.20100000000001;-31.4;0.884;5076.2;0;0;0;0;1
201;46;admin.;divorced;basic.9y;may;wed;423;1;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191.0;0;0;0;0;0
202;42;self-employed;married;university.degree;nov;fri;888;3;999;0;nonexistent;-0.1;93.2;-42.0;4.021;5195.8;0;0;1;0;1
203;55;services;married;basic.9y;aug;wed;76;13;999;0;nonexistent;1.4;93.444;-36.1;4.9639999999999995;5228.1;0;0;0;0;1
204;29;admin.;single;high.school;nov;mon;207;1;6;1;success;-1.1;94.76700000000001;-50.8;1.05;4963.6;0;0;1;0;0
205;30;blue-collar;single;basic.6y;jun;wed;100;1;999;0;nonexistent;1.4;94.465;-41.8;4.959;5228.1;0;0;1;0;0
206;53;management;married;basic.4y;nov;wed;63;1;999;0;nonexistent;-0.1;93.2;-42.0;4.12;5195.8;0;0;1;0;1
207;35;management;married;university.degree;nov;wed;265;2;999;0;nonexistent;-0.1;93.2;-42.0;4.12;5195.8;0;0;1;0;1
208;46;services;married;professional.course;may;tue;273;4;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191.0;0;0;1;0;0
209;30;blue-collar;married;university.degree;may;wed;85;2;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191.0;0;0;0;0;0
210;43;entrepreneur;married;university.degree;jul;tue;261;1;999;0;nonexistent;1.4;93.91799999999999;-42.7;4.961;5228.1;0;0;1;0;1
211;42;services;married;high.school;jul;mon;136;4;999;0;nonexistent;1.4;93.91799999999999;-42.7;4.96;5228.1;0;0;1;0;1
212;32;technician;married;professional.course;jul;tue;711;1;999;0;nonexistent;1.4;93.91799999999999;-42.7;4.962;5228.1;0;0;0;0;1
213;41;blue-collar;divorced;basic.9y;may;fri;88;1;999;1;failure;-1.8;92.89299999999999;-46.2;1.3130000000000002;5099.1;0;0;1;0;1
214;28;admin.;married;university.degree;may;tue;72;3;999;1;failure;-1.8;92.89299999999999;-46.2;1.291;5099.1;0;0;0;0;1
215;24;services;single;university.degree;jul;thu;113;6;999;0;nonexistent;1.4;93.91799999999999;-42.7;4.963;5228.1;0;0;0;0;1
216;43;management;married;university.degree;apr;fri;307;1;999;0;nonexistent;-1.8;93.075;-47.1;1.405;5099.1;0;0;1;1;1
217;30;admin.;single;university.degree;aug;mon;39;1;999;0;nonexistent;1.4;93.444;-36.1;4.97;5228.1;0;0;1;0;1
218;55;blue-collar;married;basic.9y;nov;tue;63;2;999;0;nonexistent;-0.1;93.2;-42.0;4.1530000000000005;5195.8;0;0;0;0;1
219;51;retired;married;basic.9y;jul;fri;64;1;999;0;nonexistent;1.4;93.91799999999999;-42.7;4.959;5228.1;0;0;0;0;1
220;22;student;single;high.school;jul;fri;154;2;999;0;nonexistent;1.4;93.91799999999999;-42.7;4.957;5228.1;0;0;0;1;1
221;32;entrepreneur;single;university.degree;nov;thu;126;1;999;0;nonexistent;-0.1;93.2;-42.0;4.0760000000000005;5195.8;0;0;0;1;1
222;43;admin.;married;professional.course;jul;thu;127;3;999;0;nonexistent;1.4;93.91799999999999;-42.7;4.968;5228.1;0;0;0;0;1
223;39;management;married;basic.6y;jun;mon;156;5;999;0;nonexistent;1.4;94.465;-41.8;4.865;5228.1;0;0;0;0;0
224;52;blue-collar;divorced;university.degree;jul;tue;111;8;999;0;nonexistent;1.4;93.91799999999999;-42.7;4.961;5228.1;0;0;0;0;1
225;38;technician;single;professional.course;may;mon;202;3;999;1;failure;-1.8;92.89299999999999;-46.2;1.244;5099.1;0;0;1;0;1
226;59;retired;married;basic.4y;apr;tue;353;4;999;0;nonexistent;-1.8;93.075;-47.1;1.453;5099.1;0;0;0;0;0
227;31;blue-collar;married;basic.4y;may;wed;159;2;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191.0;0;0;1;0;0
228;76;retired;single;basic.4y;nov;mon;347;4;6;1;success;-3.4;92.649;-30.1;0.715;5017.5;1;0;0;0;1
229;44;admin.;single;basic.9y;jun;mon;76;3;999;0;nonexistent;1.4;94.465;-41.8;4.96;5228.1;0;0;1;0;0
230;30;blue-collar;married;university.degree;may;fri;85;2;999;0;nonexistent;1.1;93.994;-36.4;4.864;5191.0;0;0;0;0;0
231;32;services;married;high.school;jun;fri;174;1;999;0;nonexistent;1.4;94.465;-41.8;4.959;5228.1;0;0;0;0;0
232;41;unemployed;married;university.degree;jun;fri;280;3;999;0;nonexistent;1.4;94.465;-41.8;4.967;5228.1;0;0;0;0;0
233;33;admin.;single;university.degree;aug;thu;686;4;999;0;nonexistent;1.4;93.444;-36.1;4.963;5228.1;1;0;1;0;1
234;59;retired;married;basic.4y;aug;fri;94;1;999;0;nonexistent;1.4;93.444;-36.1;4.963;5228.1;0;0;1;0;1
235;28;blue-collar;married;basic.9y;jul;mon;225;3;999;0;nonexistent;1.4;93.91799999999999;-42.7;4.96;5228.1;0;0;1;0;1
236;33;blue-collar;single;basic.6y;may;fri;474;2;999;0;nonexistent;-1.8;92.89299999999999;-46.2;1.3130000000000002;5099.1;0;0;1;0;1
237;53;services;married;high.school;aug;thu;76;1;999;0;nonexistent;1.4;93.444;-36.1;4.9639999999999995;5228.1;0;0;1;0;1
238;41;services;married;high.school;mar;wed;377;6;999;0;nonexistent;-1.8;92.84299999999999;-50.0;1.778;5099.1;1;0;0;0;1
239;55;admin.;married;basic.4y;jul;thu;185;1;999;0;nonexistent;1.4;93.91799999999999;-42.7;4.962;5228.1;0;0;0;1;1
240;45;blue-collar;married;basic.9y;may;tue;121;1;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191.0;0;0;0;0;0
241;35;technician;married;professional.course;jul;thu;126;4;999;0;nonexistent;1.4;93.91799999999999;-42.7;4.968;5228.1;0;0;0;0;1
242;31;services;married;high.school;jul;mon;160;3;999;0;nonexistent;1.4;93.91799999999999;-42.7;4.96;5228.1;0;0;0;0;1
243;53;management;married;university.degree;aug;mon;313;4;999;0;nonexistent;1.4;93.444;-36.1;4.965;5228.1;0;0;0;0;1
244;35;technician;single;professional.course;may;thu;141;1;999;0;nonexistent;-1.8;92.89299999999999;-46.2;1.327;5099.1;0;0;1;0;1
245;45;blue-collar;divorced;basic.6y;may;thu;219;1;999;0;nonexistent;-1.8;92.89299999999999;-46.2;1.327;5099.1;0;0;1;0;1
246;34;housemaid;single;university.degree;jun;thu;267;2;999;0;nonexistent;1.4;94.465;-41.8;4.961;5228.1;0;0;0;0;0
247;42;admin.;married;basic.9y;apr;mon;406;3;999;1;failure;-1.8;93.075;-47.1;1.405;5099.1;0;0;0;0;0
248;36;self-employed;married;basic.9y;nov;thu;151;3;999;0;nonexistent;-0.1;93.2;-42.0;4.0760000000000005;5195.8;0;0;1;1;1
249;44;admin.;married;high.school;may;wed;228;3;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191.0;0;0;0;0;0
250;50;admin.;divorced;university.degree;aug;tue;73;2;999;0;nonexistent;1.4;93.444;-36.1;4.965;5228.1;0;0;1;0;1
251;36;admin.;married;university.degree;sep;fri;355;1;999;0;nonexistent;-3.4;92.37899999999999;-29.8;0.773;5017.5;0;0;1;0;1
252;27;technician;married;professional.course;jul;thu;102;9;999;0;nonexistent;1.4;93.91799999999999;-42.7;4.963;5228.1;0;0;0;0;1
253;40;management;married;university.degree;may;fri;97;3;999;0;nonexistent;1.1;93.994;-36.4;4.859;5191.0;0;0;0;0;0
254;25;technician;single;university.degree;jun;mon;35;6;999;0;nonexistent;1.4;94.465;-41.8;4.96;5228.1;0;0;1;1;0
255;29;management;married;university.degree;aug;tue;116;2;999;0;nonexistent;1.4;93.444;-36.1;4.966;5228.1;0;0;1;1;1
256;44;admin.;married;high.school;may;wed;83;3;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191.0;0;0;0;0;0
257;57;blue-collar;married;university.degree;may;tue;473;2;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191.0;0;0;1;0;0
258;30;admin.;single;high.school;jul;wed;605;1;999;0;nonexistent;1.4;93.91799999999999;-42.7;4.963;5228.1;0;0;1;0;1
259;37;self-employed;married;university.degree;aug;wed;585;2;999;0;nonexistent;1.4;93.444;-36.1;4.967;5228.1;0;0;1;1;1
260;57;technician;married;basic.9y;jul;tue;94;1;999;0;nonexistent;1.4;93.91799999999999;-42.7;4.961;5228.1;0;0;0;0;1
261;32;technician;married;professional.course;jul;thu;255;1;999;0;nonexistent;1.4;93.91799999999999;-42.7;4.963;5228.1;1;0;1;0;1
262;54;admin.;married;professional.course;nov;tue;1868;2;10;1;success;-1.1;94.76700000000001;-50.8;1.035;4963.6;1;0;0;0;1
263;58;blue-collar;married;basic.9y;aug;mon;846;1;999;0;nonexistent;1.4;93.444;-36.1;4.97;5228.1;1;0;1;0;1
264;29;admin.;single;university.degree;aug;tue;158;5;999;0;nonexistent;1.4;93.444;-36.1;4.963;5228.1;0;0;1;0;1
265;60;services;married;high.school;aug;tue;73;1;999;0;nonexistent;1.4;93.444;-36.1;4.966;5228.1;0;0;0;0;1
266;27;unemployed;single;university.degree;jun;wed;404;2;999;0;nonexistent;1.4;94.465;-41.8;4.864;5228.1;0;0;0;0;0
267;30;unemployed;married;high.school;jul;tue;383;3;999;0;nonexistent;1.4;93.91799999999999;-42.7;4.961;5228.1;0;0;1;0;1
268;42;blue-collar;married;basic.4y;may;wed;51;1;999;0;nonexistent;1.1;93.994;-36.4;4.859;5191.0;0;0;0;0;0
269;48;housemaid;married;high.school;jun;tue;87;1;999;0;nonexistent;1.4;94.465;-41.8;4.864;5228.1;0;0;0;0;0
270;35;admin.;single;university.degree;aug;mon;167;2;999;0;nonexistent;1.4;93.444;-36.1;4.97;5228.1;0;0;0;0;1
271;46;blue-collar;married;basic.6y;may;mon;440;1;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191.0;0;0;1;1;0
272;57;retired;married;basic.4y;may;tue;673;1;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191.0;0;0;0;0;0
273;30;services;married;high.school;jun;mon;151;3;999;0;nonexistent;1.4;94.465;-41.8;4.865;5228.1;0;0;0;0;0
274;28;technician;single;high.school;apr;thu;48;4;999;1;failure;-1.8;93.075;-47.1;1.41;5099.1;0;0;1;1;1
275;34;services;married;high.school;may;tue;309;1;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191.0;0;0;1;0;0
276;42;blue-collar;married;basic.4y;jun;thu;236;1;999;0;nonexistent;1.4;94.465;-41.8;4.958;5228.1;0;0;0;0;0
277;30;admin.;single;university.degree;nov;tue;288;1;999;0;nonexistent;-0.1;93.2;-42.0;4.1530000000000005;5195.8;0;0;1;0;1
278;27;student;single;basic.9y;aug;wed;111;1;999;0;nonexistent;-1.7;94.027;-38.3;0.9;4991.6;0;0;1;0;1
279;23;entrepreneur;married;university.degree;aug;thu;87;1;999;0;nonexistent;1.4;93.444;-36.1;4.9639999999999995;5228.1;0;0;1;0;1
280;43;blue-collar;married;basic.4y;may;tue;193;1;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191.0;0;0;1;0;0
281;59;management;married;basic.4y;may;tue;318;1;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191.0;0;0;1;1;0
282;31;self-employed;single;university.degree;aug;mon;209;1;999;2;failure;-1.7;94.027;-38.3;0.898;4991.6;0;0;0;0;1
283;43;self-employed;married;basic.9y;may;wed;173;2;999;0;nonexistent;1.1;93.994;-36.4;4.8580000000000005;5191.0;0;0;0;0;0
284;52;technician;married;high.school;may;mon;503;2;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191.0;0;0;1;0;0
285;26;housemaid;single;high.school;jul;thu;127;1;999;0;nonexistent;1.4;93.91799999999999;-42.7;4.963;5228.1;0;0;1;1;0
286;24;blue-collar;married;basic.9y;may;fri;101;6;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191.0;0;0;1;1;0
287;35;blue-collar;single;basic.6y;nov;thu;370;1;999;1;failure;-0.1;93.2;-42.0;4.0760000000000005;5195.8;0;0;0;0;1
288;59;technician;married;professional.course;jun;thu;1207;4;999;1;failure;-1.7;94.055;-39.8;0.742;4991.6;1;0;0;0;1
289;28;blue-collar;married;basic.6y;may;thu;262;1;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191.0;0;0;0;0;0
290;37;blue-collar;single;basic.9y;may;wed;211;2;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191.0;0;0;0;0;0
291;46;admin.;married;professional.course;apr;fri;609;1;999;1;failure;-1.8;93.075;-47.1;1.405;5099.1;0;0;0;0;1
292;26;technician;single;university.degree;jul;fri;806;3;6;2;success;-1.7;94.215;-40.3;0.861;4991.6;1;0;1;0;1
293;40;management;married;university.degree;aug;thu;77;6;999;0;nonexistent;1.4;93.444;-36.1;4.963;5228.1;0;0;1;0;1
294;56;blue-collar;married;basic.4y;jul;tue;335;2;999;0;nonexistent;1.4;93.91799999999999;-42.7;4.961;5228.1;0;0;1;0;1
295;40;management;married;university.degree;may;tue;459;1;999;0;nonexistent;-1.8;92.89299999999999;-46.2;1.344;5099.1;0;0;1;0;1
296;29;admin.;single;university.degree;may;wed;266;2;999;0;nonexistent;1.1;93.994;-36.4;4.859;5191.0;0;0;1;1;0
297;28;blue-collar;single;basic.9y;may;thu;225;1;999;1;failure;-1.8;92.89299999999999;-46.2;1.266;5099.1;0;0;1;0;1
298;48;technician;single;university.degree;may;thu;257;7;999;0;nonexistent;1.1;93.994;-36.4;4.86;5191.0;0;0;0;0;0
299;28;unemployed;single;university.degree;may;mon;434;1;999;0;nonexistent;-1.8;92.89299999999999;-46.2;1.244;5099.1;0;0;1;0;1
300;33;technician;married;professional.course;may;thu;191;4;999;0;nonexistent;1.1;93.994;-36.4;4.86;5191.0;0;0;0;0;0
301;56;entrepreneur;married;university.degree;jun;thu;82;1;999;0;nonexistent;1.4;94.465;-41.8;4.961;5228.1;0;0;1;1;0
302;57;retired;married;basic.9y;aug;tue;388;4;999;0;nonexistent;1.4;93.444;-36.1;4.965;5228.1;1;0;0;0;1
303;24;admin.;single;high.school;jul;thu;15;1;999;0;nonexistent;1.4;93.91799999999999;-42.7;4.958;5228.1;0;0;1;0;0
304;39;self-employed;married;university.degree;may;wed;17;2;999;0;nonexistent;1.1;93.994;-36.4;4.8580000000000005;5191.0;0;0;0;0;0
305;40;blue-collar;married;university.degree;may;mon;155;1;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191.0;0;0;1;1;0
306;54;blue-collar;divorced;university.degree;jun;thu;339;3;999;0;nonexistent;1.4;94.465;-41.8;4.958;5228.1;0;0;1;0;0
307;25;admin.;single;university.degree;jun;wed;188;2;999;0;nonexistent;1.4;94.465;-41.8;4.864;5228.1;0;0;0;0;0
308;36;blue-collar;married;basic.9y;may;wed;951;3;999;1;failure;-1.8;92.89299999999999;-46.2;1.281;5099.1;1;0;0;0;1
309;48;admin.;married;university.degree;nov;wed;288;1;999;0;nonexistent;-0.1;93.2;-42.0;4.12;5195.8;0;0;1;0;1
310;32;admin.;single;university.degree;aug;thu;206;1;999;0;nonexistent;1.4;93.444;-36.1;4.9639999999999995;5228.1;0;0;1;0;1
311;48;admin.;married;university.degree;jul;fri;154;2;999;0;nonexistent;1.4;93.91799999999999;-42.7;4.963;5228.1;0;0;1;1;1
312;30;technician;married;university.degree;may;wed;72;3;999;0;nonexistent;1.1;93.994;-36.4;4.8580000000000005;5191.0;0;0;1;0;0
313;41;admin.;divorced;high.school;may;tue;293;2;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191.0;0;0;0;0;0
314;54;retired;divorced;basic.4y;jul;tue;141;1;999;0;nonexistent;1.4;93.91799999999999;-42.7;4.962;5228.1;0;0;1;0;1
315;29;admin.;single;university.degree;mar;mon;215;1;999;0;nonexistent;-1.8;93.369;-34.8;0.639;5008.7;1;0;1;0;1
316;28;blue-collar;single;high.school;jun;mon;102;2;999;0;nonexistent;1.4;94.465;-41.8;4.865;5228.1;0;0;1;0;0
317;30;admin.;married;university.degree;may;tue;178;2;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191.0;0;0;0;0;0
318;54;admin.;married;university.degree;may;thu;461;3;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191.0;0;0;1;0;0
319;33;entrepreneur;married;basic.9y;may;tue;82;1;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191.0;0;0;0;0;0
320;38;blue-collar;married;basic.9y;may;wed;204;1;11;1;success;-1.8;92.89299999999999;-46.2;1.281;5099.1;0;0;0;0;1
321;46;housemaid;divorced;basic.6y;jun;tue;143;8;999;0;nonexistent;1.4;94.465;-41.8;4.864;5228.1;0;0;1;0;0
322;38;admin.;divorced;university.degree;jun;fri;50;3;999;0;nonexistent;1.4;94.465;-41.8;4.959;5228.1;0;0;0;0;0
323;38;services;married;high.school;jul;thu;81;1;999;0;nonexistent;1.4;93.91799999999999;-42.7;4.968;5228.1;0;0;0;0;1
324;33;blue-collar;married;high.school;may;wed;233;1;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191.0;0;0;1;0;0
325;25;admin.;married;university.degree;may;fri;56;1;999;0;nonexistent;1.1;93.994;-36.4;4.864;5191.0;0;0;0;0;0
326;29;admin.;single;university.degree;may;fri;104;10;999;0;nonexistent;-1.8;92.89299999999999;-46.2;1.25;5099.1;0;0;1;0;1
327;60;technician;married;professional.course;jul;tue;55;15;999;0;nonexistent;1.4;93.91799999999999;-42.7;4.961;5228.1;0;0;0;0;0
328;57;services;married;high.school;may;mon;126;2;999;0;nonexistent;-1.8;92.89299999999999;-46.2;1.244;5099.1;0;0;1;0;1
329;36;admin.;single;university.degree;aug;wed;142;1;999;0;nonexistent;1.4;93.444;-36.1;4.965;5228.1;0;0;0;0;1
330;54;admin.;married;university.degree;jul;thu;9;5;999;0;nonexistent;1.4;93.91799999999999;-42.7;4.968;5228.1;0;0;0;0;1
331;25;self-employed;single;university.degree;may;tue;247;3;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191.0;0;0;0;0;0
332;41;entrepreneur;married;university.degree;may;wed;130;4;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191.0;0;0;0;0;0
333;54;management;married;university.degree;apr;tue;336;1;999;0;nonexistent;-1.8;93.075;-47.1;1.405;5099.1;0;0;1;0;1
334;39;blue-collar;divorced;basic.6y;may;wed;101;1;999;0;nonexistent;-1.8;92.89299999999999;-46.2;1.281;5099.1;0;0;0;0;1
335;55;entrepreneur;divorced;university.degree;may;fri;56;1;999;1;failure;-1.8;92.89299999999999;-46.2;1.3130000000000002;5099.1;0;0;0;0;1
336;40;admin.;married;high.school;may;mon;160;3;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191.0;0;0;0;0;0
337;43;unemployed;married;university.degree;may;tue;424;1;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191.0;0;0;1;0;0
338;81;retired;married;basic.4y;may;mon;617;2;999;0;nonexistent;-1.8;92.89299999999999;-46.2;1.354;5099.1;1;0;0;0;1
339;43;technician;divorced;professional.course;may;mon;143;1;999;0;nonexistent;-1.8;92.89299999999999;-46.2;1.264;5099.1;0;0;1;0;1
340;34;admin.;married;high.school;jun;wed;238;1;6;2;success;-1.7;94.055;-39.8;0.7040000000000001;4991.6;1;0;1;0;1
341;42;technician;married;high.school;aug;tue;188;1;999;0;nonexistent;1.4;93.444;-36.1;4.968;5228.1;0;0;1;0;1
342;30;services;married;basic.6y;nov;tue;154;2;999;0;nonexistent;-0.1;93.2;-42.0;4.1530000000000005;5195.8;0;0;0;0;1
343;24;services;single;basic.9y;jun;mon;222;2;999;0;nonexistent;1.4;94.465;-41.8;4.865;5228.1;0;0;0;1;0
344;51;admin.;married;university.degree;aug;fri;10;5;999;0;nonexistent;1.4;93.444;-36.1;4.963;5228.1;0;0;1;0;1
345;42;blue-collar;married;basic.9y;may;tue;632;5;10;1;success;-1.8;92.89299999999999;-46.2;1.344;5099.1;0;0;0;0;1
346;51;self-employed;married;basic.4y;may;wed;91;7;999;0;nonexistent;1.1;93.994;-36.4;4.859;5191.0;0;0;0;1;0
347;38;blue-collar;married;high.school;jul;mon;90;3;999;0;nonexistent;1.4;93.91799999999999;-42.7;4.962;5228.1;0;0;0;0;1
348;45;blue-collar;married;basic.4y;aug;mon;187;1;999;0;nonexistent;1.4;93.444;-36.1;4.965;5228.1;0;0;1;1;1
349;51;admin.;divorced;university.degree;aug;fri;86;1;999;0;nonexistent;1.4;93.444;-36.1;4.963;5228.1;0;0;0;0;0
350;44;admin.;married;university.degree;may;fri;165;6;999;0;nonexistent;1.1;93.994;-36.4;4.859;5191.0;0;0;0;0;0
351;52;technician;married;basic.9y;nov;fri;102;1;999;0;nonexistent;-0.1;93.2;-42.0;4.021;5195.8;0;0;1;0;1
352;49;admin.;married;university.degree;may;mon;212;1;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191.0;0;0;1;0;0
353;49;technician;married;professional.course;may;tue;57;1;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191.0;0;0;1;0;0
354;52;admin.;married;basic.6y;may;fri;54;4;999;0;nonexistent;1.1;93.994;-36.4;4.864;5191.0;0;0;0;0;0
355;32;entrepreneur;married;university.degree;nov;thu;73;4;999;0;nonexistent;-0.1;93.2;-42.0;4.0760000000000005;5195.8;0;0;0;0;1
356;27;services;married;high.school;jul;thu;184;3;999;0;nonexistent;1.4;93.91799999999999;-42.7;4.963;5228.1;0;0;0;0;1
357;44;admin.;divorced;high.school;may;tue;173;8;999;1;failure;-1.8;92.89299999999999;-46.2;1.291;5099.1;0;0;1;0;1
358;33;admin.;single;university.degree;may;wed;6;7;999;0;nonexistent;-1.8;92.89299999999999;-46.2;1.281;5099.1;0;0;0;0;1
359;30;services;married;basic.9y;jul;tue;70;2;999;0;nonexistent;1.4;93.91799999999999;-42.7;4.961;5228.1;0;0;0;0;1
360;32;admin.;single;university.degree;jul;thu;96;1;999;0;nonexistent;1.4;93.91799999999999;-42.7;4.958;5228.1;0;0;1;0;1
361;36;blue-collar;married;professional.course;jun;tue;102;3;999;0;nonexistent;1.4;94.465;-41.8;4.961;5228.1;0;0;1;1;0
362;49;unemployed;married;high.school;jul;wed;98;1;999;0;nonexistent;1.4;93.91799999999999;-42.7;4.963;5228.1;0;0;1;0;1
363;48;services;single;basic.4y;may;thu;106;2;999;0;nonexistent;-1.8;92.89299999999999;-46.2;1.266;5099.1;0;0;1;1;1
364;48;technician;married;professional.course;aug;fri;336;8;999;0;nonexistent;1.4;93.444;-36.1;4.9639999999999995;5228.1;1;0;1;0;1
365;42;blue-collar;married;basic.4y;may;wed;456;2;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191.0;0;0;0;0;0
366;28;admin.;married;high.school;may;wed;293;3;999;0;nonexistent;-1.8;92.89299999999999;-46.2;1.334;5099.1;0;0;1;0;1
367;52;management;married;university.degree;aug;thu;118;1;999;0;nonexistent;1.4;93.444;-36.1;4.968;5228.1;0;0;1;1;1
368;23;management;single;university.degree;jul;tue;314;2;999;0;nonexistent;1.4;93.91799999999999;-42.7;4.961;5228.1;0;0;1;0;1
369;36;blue-collar;married;basic.6y;may;wed;167;1;999;0;nonexistent;1.1;93.994;-36.4;4.8580000000000005;5191.0;0;0;1;0;0
370;43;admin.;divorced;university.degree;aug;tue;111;2;999;0;nonexistent;1.4;93.444;-36.1;4.966;5228.1;0;0;0;0;1
371;31;services;divorced;high.school;may;thu;236;1;999;0;nonexistent;-1.8;92.89299999999999;-46.2;1.327;5099.1;0;0;1;0;1
372;49;unemployed;married;basic.4y;aug;wed;155;2;999;0;nonexistent;1.4;93.444;-36.1;4.9639999999999995;5228.1;0;0;1;0;1
373;36;blue-collar;married;basic.9y;jul;mon;80;3;999;0;nonexistent;1.4;93.91799999999999;-42.7;4.962;5228.1;0;0;1;0;1
374;47;management;divorced;basic.4y;may;fri;241;2;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191.0;0;0;0;0;0
375;31;technician;single;professional.course;aug;mon;202;7;999;0;nonexistent;1.4;93.444;-36.1;4.963;5228.1;0;0;1;0;1
376;46;entrepreneur;married;professional.course;jun;mon;88;1;999;0;nonexistent;1.4;94.465;-41.8;4.961;5228.1;0;0;0;0;0
377;54;blue-collar;married;basic.9y;aug;tue;439;3;999;0;nonexistent;1.4;93.444;-36.1;4.966;5228.1;0;0;1;0;1
378;35;admin.;married;university.degree;may;thu;322;3;999;0;nonexistent;-1.8;92.89299999999999;-46.2;1.27;5099.1;0;0;0;0;1
379;37;admin.;divorced;high.school;may;thu;51;10;999;0;nonexistent;1.1;93.994;-36.4;4.86;5191.0;0;0;0;0;0
380;44;blue-collar;married;basic.9y;jun;mon;147;1;999;0;nonexistent;1.4;94.465;-41.8;4.865;5228.1;0;0;1;0;0
381;30;unemployed;married;high.school;may;mon;417;1;3;1;success;-1.8;92.89299999999999;-46.2;1.354;5099.1;1;0;0;0;1
382;33;admin.;single;high.school;jul;tue;498;5;999;0;nonexistent;1.4;93.91799999999999;-42.7;4.961;5228.1;0;0;1;0;1
383;57;services;divorced;university.degree;may;fri;405;3;999;0;nonexistent;-1.8;92.89299999999999;-46.2;1.3130000000000002;5099.1;0;0;0;0;1
384;39;admin.;single;university.degree;may;fri;219;4;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191.0;0;0;0;1;0
385;43;unemployed;married;basic.4y;may;wed;117;2;999;0;nonexistent;-1.8;92.89299999999999;-46.2;1.334;5099.1;0;0;0;0;1
386;32;services;married;high.school;may;mon;72;2;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191.0;0;0;1;0;0
387;29;technician;single;university.degree;may;mon;68;2;999;0;nonexistent;-1.8;92.89299999999999;-46.2;1.244;5099.1;0;0;0;0;1
